user_id,timestamp
UA000000107360019,1593876740360036
UA000000107362132,1593876980823463
UA000000107360149,1593876756887803
UA000000107365087,1593877302755243
UA000000107370897,1593878061664280
UA000000107364350,1593878206879066
UA000000107382069,1593879176619887
UA000000107379038,1593878846171146
UA000000107375233,1593879137527938
UA000000107383079,1593879283414665
UA000000107359883,1593876722901288
UA000000107371248,1593878085538577
UA000000107376521,1593878976824993
UA000000107370966,1593877951294720
UA000000107360334,1593876776712128
UA000000107371533,1593878012623888
UA000000107372520,1593878209570412
UA000000107360652,1593876811403289
UA000000107371876,1593878051518767
UA000000107365408,1593877339063167
UA000000107368927,1593877718034511
UA000000107366773,1593877483896790
UA000000107364269,1593878437022883
UA000000107363147,1593877092497201
UA000000107373025,1593878219370776
UA000000107357680,1593876553938423
UA000000107366804,1593877487415447
UA000000107379337,1593878879920549
UA000000107357549,1593878715378194
UA000000107375595,1593878462347458
UA000000107376612,1593878573149779
UA000000107363338,1593877197038206
UA000000107377799,1593878707369552
UA000000107378337,1593878855446810
UA000000107380898,1593879202987476
UA000000107378035,1593878735289286
UA000000107360245,1593876766517836
UA000000107366410,1593877447706980
UA000000107368578,1593877957508949
UA000000107382199,1593879191609092
UA000000107378041,1593878736201838
UA000000107359607,1593876691765497
UA000000107364043,1593877883394024
UA000000107363897,1593877174625149
UA000000107378461,1593878784275218
UA000000107379873,1593878942493969
UA000000107377767,1593878703141351
UA000000107368247,1593879142644398
UA000000107372548,1593878125445671
UA000000107378625,1593878802590563
UA000000107378129,1593878745097475
UA000000107372385,1593879127574880
UA000000107377225,1593878640699396
UA000000107363723,1593877154453141
UA000000107382521,1593879225928789
UA000000107378349,1593878771144087
UA000000107368049,1593878120350723
UA000000107364279,1593877215668768
UA000000107365827,1593877931178020
UA000000107374981,1593878993833042
UA000000107367512,1593877563913872
UA000000107359087,1593876630219866
UA000000107381992,1593879168651426
UA000000107371989,1593878656895286
UA000000107371057,1593877961521452
UA000000107365115,1593878448580441
UA000000107380307,1593879058628813
UA000000107378902,1593878831298113
